ROW NUMBER=20000 (cgs units)
Nr=100
Nz=200
r[cm],z/r,z[cm],n_H[cm**-3],Tgas[K],tauv_star,tauv_zup,tauv_zdn,dtauv_z,Tdust[K]
 5.378E+12, 9.089E-01, 4.888E+12, 5.199E-277, 6.474E+02, 1.000E-300, 1.128E-287, 6.239E+03, 2.452E-289, 3.983E+02
 5.378E+12, 9.148E-01, 4.920E+12, 5.199E-277, 6.474E+02, 1.000E-300, 1.103E-287, 6.239E+03, 2.452E-289, 3.983E+02
 5.378E+12, 9.207E-01, 4.951E+12, 5.199E-277, 6.458E+02, 1.000E-300, 1.079E-287, 6.239E+03, 2.452E-289, 3.974E+02
 5.378E+12, 9.266E-01, 4.983E+12, 5.199E-277, 6.447E+02, 1.000E-300, 1.054E-287, 6.239E+03, 2.452E-289, 3.966E+02
 5.378E+12, 9.325E-01, 5.015E+12, 5.199E-277, 6.447E+02, 1.000E-300, 1.030E-287, 6.239E+03, 2.452E-289, 3.966E+02
 5.378E+12, 9.384E-01, 5.047E+12, 5.199E-277, 6.376E+02, 1.000E-300, 1.005E-287, 6.239E+03, 2.452E-289, 3.915E+02
 5.378E+12, 9.443E-01, 5.078E+12, 5.199E-277, 6.376E+02, 1.000E-300, 9.807E-288, 6.239E+03, 2.452E-289, 3.915E+02
 5.378E+12, 9.502E-01, 5.110E+12, 5.199E-277, 6.367E+02, 1.000E-300, 9.562E-288, 6.239E+03, 2.452E-289, 3.911E+02
 5.378E+12, 9.561E-01, 5.142E+12, 5.199E-277, 6.367E+02, 1.000E-300, 9.317E-288, 6.239E+03, 2.452E-289, 3.911E+02
 5.378E+12, 9.620E-01, 5.173E+12, 5.199E-277, 6.358E+02, 1.000E-300, 9.072E-288, 6.239E+03, 2.452E-289, 3.907E+02
 5.378E+12, 9.678E-01, 5.205E+12, 5.199E-277, 6.358E+02, 1.000E-300, 8.827E-288, 6.239E+03, 2.452E-289, 3.907E+02
 5.378E+12, 9.737E-01, 5.237E+12, 5.199E-277, 6.349E+02, 1.000E-300, 8.581E-288, 6.239E+03, 2.452E-289, 3.898E+02
 5.378E+12, 9.796E-01, 5.268E+12, 5.199E-277, 6.277E+02, 1.000E-300, 8.336E-288, 6.239E+03, 2.452E-289, 3.843E+02
 5.378E+12, 9.855E-01, 5.300E+12, 5.199E-277, 6.277E+02, 1.000E-300, 8.091E-288, 6.239E+03, 2.452E-289, 3.843E+02
 5.378E+12, 9.914E-01, 5.332E+12, 5.199E-277, 6.258E+02, 1.000E-300, 7.846E-288, 6.239E+03, 2.452E-289, 3.833E+02
 5.378E+12, 9.973E-01, 5.363E+12, 5.199E-277, 6.258E+02, 1.000E-300, 7.601E-288, 6.239E+03, 2.452E-289, 3.833E+02
 5.378E+12, 1.003E+00, 5.395E+12, 5.199E-277, 6.239E+02, 1.000E-300, 7.355E-288, 6.239E+03, 2.452E-289, 3.823E+02
 5.378E+12, 1.009E+00, 5.427E+12, 5.199E-277, 6.239E+02, 1.000E-300, 7.110E-288, 6.239E+03, 2.452E-289, 3.823E+02
 5.378E+12, 1.015E+00, 5.458E+12, 5.199E-277, 6.230E+02, 1.000E-300, 6.865E-288, 6.239E+03, 2.452E-289, 3.815E+02
 5.378E+12, 1.021E+00, 5.490E+12, 5.199E-277, 6.230E+02, 1.000E-300, 6.620E-288, 6.239E+03, 2.452E-289, 3.815E+02
 5.378E+12, 1.027E+00, 5.522E+12, 5.199E-277, 6.161E+02, 1.000E-300, 6.375E-288, 6.239E+03, 2.452E-289, 3.765E+02
 5.378E+12, 1.033E+00, 5.554E+12, 5.199E-277, 6.161E+02, 1.000E-300, 6.130E-288, 6.239E+03, 2.452E-289, 3.765E+02
 5.378E+12, 1.039E+00, 5.585E+12, 5.199E-277, 6.156E+02, 1.000E-300, 5.884E-288, 6.239E+03, 2.452E-289, 3.758E+02
 5.378E+12, 1.044E+00, 5.617E+12, 5.199E-277, 6.156E+02, 1.000E-300, 5.639E-288, 6.239E+03, 2.452E-289, 3.758E+02
 5.378E+12, 1.050E+00, 5.649E+12, 5.199E-277, 6.150E+02, 1.000E-300, 5.394E-288, 6.239E+03, 2.452E-289, 3.753E+02
 5.378E+12, 1.056E+00, 5.680E+12, 5.199E-277, 6.150E+02, 1.000E-300, 5.149E-288, 6.239E+03, 2.452E-289, 3.753E+02
 5.378E+12, 1.062E+00, 5.712E+12, 5.199E-277, 6.126E+02, 1.000E-300, 4.904E-288, 6.239E+03, 2.452E-289, 3.738E+02
 5.378E+12, 1.068E+00, 5.744E+12, 5.199E-277, 6.126E+02, 1.000E-300, 4.658E-288, 6.239E+03, 2.452E-289, 3.738E+02
 5.378E+12, 1.074E+00, 5.775E+12, 5.199E-277, 6.044E+02, 1.000E-300, 4.413E-288, 6.239E+03, 2.452E-289, 3.684E+02
 5.378E+12, 1.080E+00, 5.807E+12, 5.199E-277, 6.044E+02, 1.000E-300, 4.168E-288, 6.239E+03, 2.452E-289, 3.684E+02
 5.378E+12, 1.086E+00, 5.839E+12, 5.199E-277, 6.029E+02, 1.000E-300, 3.923E-288, 6.239E+03, 2.452E-289, 3.673E+02
 5.378E+12, 1.092E+00, 5.870E+12, 5.199E-277, 6.029E+02, 1.000E-300, 3.678E-288, 6.239E+03, 2.452E-289, 3.673E+02
 5.378E+12, 1.097E+00, 5.902E+12, 5.199E-277, 6.016E+02, 1.000E-300, 3.433E-288, 6.239E+03, 2.452E-289, 3.662E+02
 5.378E+12, 1.103E+00, 5.934E+12, 5.199E-277, 6.016E+02, 1.000E-300, 3.187E-288, 6.239E+03, 2.452E-289, 3.662E+02
 5.378E+12, 1.109E+00, 5.965E+12, 5.199E-277, 5.936E+02, 1.000E-300, 2.942E-288, 6.239E+03, 2.452E-289, 3.609E+02
 5.378E+12, 1.115E+00, 5.997E+12, 5.199E-277, 5.936E+02, 1.000E-300, 2.697E-288, 6.239E+03, 2.452E-289, 3.609E+02
 5.378E+12, 1.121E+00, 6.029E+12, 5.199E-277, 5.914E+02, 1.000E-300, 2.452E-288, 6.239E+03, 2.452E-289, 3.596E+02
 5.378E+12, 1.127E+00, 6.060E+12, 5.199E-277, 5.914E+02, 1.000E-300, 2.207E-288, 6.239E+03, 2.452E-289, 3.596E+02
 5.378E+12, 1.133E+00, 6.092E+12, 5.199E-277, 5.901E+02, 1.000E-300, 1.961E-288, 6.239E+03, 2.452E-289, 3.585E+02
 5.378E+12, 1.139E+00, 6.124E+12, 5.199E-277, 5.901E+02, 1.000E-300, 1.716E-288, 6.239E+03, 2.452E-289, 3.585E+02
 5.378E+12, 1.145E+00, 6.156E+12, 5.199E-277, 5.889E+02, 1.000E-300, 1.471E-288, 6.239E+03, 2.452E-289, 3.576E+02
 5.378E+12, 1.150E+00, 6.187E+12, 5.199E-277, 5.889E+02, 1.000E-300, 1.226E-288, 6.239E+03, 2.452E-289, 3.576E+02
 5.378E+12, 1.156E+00, 6.219E+12, 5.199E-277, 5.816E+02, 1.000E-300, 9.807E-289, 6.239E+03, 2.452E-289, 3.520E+02
 5.378E+12, 1.162E+00, 6.251E+12, 5.199E-277, 5.816E+02, 1.000E-300, 7.355E-289, 6.239E+03, 2.452E-289, 3.520E+02
 5.378E+12, 1.168E+00, 6.282E+12, 5.199E-277, 5.798E+02, 1.000E-300, 4.904E-289, 6.239E+03, 2.452E-289, 3.504E+02
 5.378E+12, 1.174E+00, 6.314E+12, 5.199E-277, 5.798E+02, 1.000E-300, 2.452E-289, 6.239E+03, 2.452E-289, 3.504E+02
 5.924E+12, 1.600E-03, 9.478E+09, 9.854E+14, 1.574E+02, 2.116E+06, 2.893E+03, 3.405E+03, 5.120E+02, 1.574E+02
 5.924E+12, 7.492E-03, 4.438E+10, 9.454E+14, 1.521E+02, 1.980E+06, 2.381E+03, 3.897E+03, 4.912E+02, 1.522E+02
 5.924E+12, 1.338E-02, 7.929E+10, 8.630E+14, 1.533E+02, 1.692E+06, 1.890E+03, 4.345E+03, 4.484E+02, 1.533E+02
 5.924E+12, 1.928E-02, 1.142E+11, 7.497E+14, 1.551E+02, 1.339E+06, 1.442E+03, 4.734E+03, 3.895E+02, 1.551E+02
 5.924E+12, 2.517E-02, 1.491E+11, 6.080E+14, 1.522E+02, 9.708E+05, 1.052E+03, 5.050E+03, 3.159E+02, 1.522E+02
 5.924E+12, 3.106E-02, 1.840E+11, 4.712E+14, 1.578E+02, 6.546E+05, 7.365E+02, 5.295E+03, 2.448E+02, 1.578E+02
 5.924E+12, 3.695E-02, 2.189E+11, 3.415E+14, 1.713E+02, 4.026E+05, 4.917E+02, 5.473E+03, 1.774E+02, 1.716E+02
 5.924E+12, 4.284E-02, 2.538E+11, 2.361E+14, 1.858E+02, 2.298E+05, 3.143E+02, 5.595E+03, 1.227E+02, 1.864E+02
 5.924E+12, 4.873E-02, 2.887E+11, 1.525E+14, 1.858E+02, 1.208E+05, 1.916E+02, 5.674E+03, 7.921E+01, 1.860E+02
 5.924E+12, 5.463E-02, 3.236E+11, 9.419E+13, 1.854E+02, 5.933E+04, 1.124E+02, 5.723E+03, 4.893E+01, 1.859E+02
 5.924E+12, 6.052E-02, 3.585E+11, 6.034E+13, 1.834E+02, 3.045E+04, 6.345E+01, 5.755E+03, 3.135E+01, 1.833E+02
 5.924E+12, 6.641E-02, 3.934E+11, 3.085E+13, 1.847E+02, 1.196E+04, 3.210E+01, 5.771E+03, 1.603E+01, 1.849E+02
 5.924E+12, 7.230E-02, 4.283E+11, 1.625E+13, 1.890E+02, 4.948E+03, 1.608E+01, 5.779E+03, 8.444E+00, 1.886E+02
 5.924E+12, 7.819E-02, 4.632E+11, 8.098E+12, 1.940E+02, 1.941E+03, 7.632E+00, 5.783E+03, 4.207E+00, 1.919E+02
 5.924E+12, 8.408E-02, 4.981E+11, 3.729E+12, 2.008E+02, 7.447E+02, 3.425E+00, 5.785E+03, 1.937E+00, 1.943E+02
 5.924E+12, 8.998E-02, 5.331E+11, 1.685E+12, 2.149E+02, 2.746E+02, 1.488E+00, 5.786E+03, 8.752E-01, 2.030E+02
 5.924E+12, 9.587E-02, 5.680E+11, 7.278E+11, 2.279E+02, 9.115E+01, 6.126E-01, 5.787E+03, 3.781E-01, 2.121E+02
 5.924E+12, 1.018E-01, 6.029E+11, 2.463E+11, 2.810E+02, 2.998E+01, 2.345E-01, 5.787E+03, 1.280E-01, 2.374E+02
 5.924E+12, 1.077E-01, 6.378E+11, 1.097E+11, 3.875E+02, 1.361E+01, 1.065E-01, 5.787E+03, 5.701E-02, 2.837E+02
 5.924E+12, 1.135E-01, 6.727E+11, 4.665E+10, 4.844E+02, 5.374E+00, 4.948E-02, 5.787E+03, 2.424E-02, 3.279E+02
 5.924E+12, 1.194E-01, 7.076E+11, 2.112E+10, 5.565E+02, 2.419E+00, 2.524E-02, 5.787E+03, 1.097E-02, 3.635E+02
 5.924E+12, 1.253E-01, 7.425E+11, 1.270E+10, 5.959E+02, 1.334E+00, 1.427E-02, 5.787E+03, 6.598E-03, 3.830E+02
 5.924E+12, 1.312E-01, 7.774E+11, 6.446E+09, 6.229E+02, 6.005E-01, 7.671E-03, 5.787E+03, 3.349E-03, 3.963E+02
 5.924E+12, 1.371E-01, 8.123E+11, 3.619E+09, 6.359E+02, 2.962E-01, 4.322E-03, 5.787E+03, 1.880E-03, 4.048E+02
 5.924E+12, 1.430E-01, 8.472E+11, 2.223E+09, 6.455E+02, 1.660E-01, 2.441E-03, 5.787E+03, 1.155E-03, 4.074E+02
 5.924E+12, 1.489E-01, 8.821E+11, 1.115E+09, 6.540E+02, 7.351E-02, 1.287E-03, 5.787E+03, 5.792E-04, 4.125E+02
 5.924E+12, 1.548E-01, 9.170E+11, 6.662E+08, 6.597E+02, 4.039E-02, 7.076E-04, 5.787E+03, 3.461E-04, 4.153E+02
 5.924E+12, 1.607E-01, 9.519E+11, 3.544E+08, 6.634E+02, 1.954E-02, 3.615E-04, 5.787E+03, 1.841E-04, 4.187E+02
 5.924E+12, 1.666E-01, 9.868E+11, 1.649E+08, 6.652E+02, 8.216E-03, 1.774E-04, 5.787E+03, 8.568E-05, 4.187E+02
 5.924E+12, 1.725E-01, 1.022E+12, 9.345E+07, 6.673E+02, 4.354E-03, 9.172E-05, 5.787E+03, 4.855E-05, 4.195E+02
 5.924E+12, 1.784E-01, 1.057E+12, 4.107E+07, 6.707E+02, 1.787E-03, 4.317E-05, 5.787E+03, 2.133E-05, 4.224E+02
 5.924E+12, 1.842E-01, 1.092E+12, 2.258E+07, 6.717E+02, 9.046E-04, 2.183E-05, 5.787E+03, 1.173E-05, 4.220E+02
 5.924E+12, 1.901E-01, 1.126E+12, 1.066E+07, 6.765E+02, 3.980E-04, 1.010E-05, 5.787E+03, 5.540E-06, 4.251E+02
 5.924E+12, 1.960E-01, 1.161E+12, 4.973E+06, 6.773E+02, 1.733E-04, 4.563E-06, 5.787E+03, 2.584E-06, 4.257E+02
 5.924E+12, 2.019E-01, 1.196E+12, 2.244E+06, 6.767E+02, 7.349E-05, 1.980E-06, 5.787E+03, 1.166E-06, 4.274E+02
 5.924E+12, 2.078E-01, 1.231E+12, 8.565E+05, 6.823E+02, 2.626E-05, 8.136E-07, 5.787E+03, 4.450E-07, 4.288E+02
 5.924E+12, 2.137E-01, 1.266E+12, 4.235E+05, 6.837E+02, 1.232E-05, 3.686E-07, 5.787E+03, 2.200E-07, 4.312E+02
 5.924E+12, 2.196E-01, 1.301E+12, 1.532E+05, 6.877E+02, 4.471E-06, 1.486E-07, 5.787E+03, 7.957E-08, 4.325E+02
 5.924E+12, 2.255E-01, 1.336E+12, 8.751E+04, 6.830E+02, 2.288E-06, 6.905E-08, 5.787E+03, 4.546E-08, 4.287E+02
 5.924E+12, 2.314E-01, 1.371E+12, 2.649E+04, 6.832E+02, 6.502E-07, 2.359E-08, 5.787E+03, 1.376E-08, 4.301E+02
 5.924E+12, 2.373E-01, 1.406E+12, 1.206E+04, 6.852E+02, 2.907E-07, 9.825E-09, 5.787E+03, 6.263E-09, 4.312E+02
 5.924E+12, 2.432E-01, 1.441E+12, 4.371E+03, 6.878E+02, 1.028E-07, 3.562E-09, 5.787E+03, 2.271E-09, 4.326E+02
 5.924E+12, 2.491E-01, 1.475E+12, 1.593E+03, 6.894E+02, 3.591E-08, 1.292E-09, 5.787E+03, 8.275E-10, 4.336E+02
 5.924E+12, 2.549E-01, 1.510E+12, 5.863E+02, 6.910E+02, 1.267E-08, 4.641E-10, 5.787E+03, 3.046E-10, 4.345E+02
 5.924E+12, 2.608E-01, 1.545E+12, 2.022E+02, 6.927E+02, 4.205E-09, 1.595E-10, 5.787E+03, 1.051E-10, 4.358E+02
 5.924E+12, 2.667E-01, 1.580E+12, 7.064E+01, 6.944E+02, 1.411E-09, 5.444E-11, 5.787E+03, 3.670E-11, 4.371E+02
 5.924E+12, 2.726E-01, 1.615E+12, 2.308E+01, 6.968E+02, 4.448E-10, 1.775E-11, 5.787E+03, 1.199E-11, 4.383E+02
 5.924E+12, 2.785E-01, 1.650E+12, 7.643E+00, 6.992E+02, 1.420E-10, 5.755E-12, 5.787E+03, 3.971E-12, 4.396E+02
 5.924E+12, 2.844E-01, 1.685E+12, 2.394E+00, 7.004E+02, 4.303E-11, 1.784E-12, 5.787E+03, 1.244E-12, 4.408E+02
 5.924E+12, 2.903E-01, 1.720E+12, 7.400E-01, 7.016E+02, 1.288E-11, 5.402E-13, 5.787E+03, 3.845E-13, 4.421E+02
 5.924E+12, 2.962E-01, 1.755E+12, 2.150E-01, 7.034E+02, 3.620E-12, 1.558E-13, 5.787E+03, 1.117E-13, 4.432E+02
 5.924E+12, 3.021E-01, 1.790E+12, 6.314E-02, 7.051E+02, 1.031E-12, 4.408E-14, 5.787E+03, 3.280E-14, 4.443E+02
 5.924E+12, 3.080E-01, 1.825E+12, 1.504E-02, 7.072E+02, 2.397E-13, 1.128E-14, 5.787E+03, 7.816E-15, 4.458E+02
 5.924E+12, 3.139E-01, 1.859E+12, 4.983E-03, 7.025E+02, 7.999E-14, 3.460E-15, 5.787E+03, 2.589E-15, 4.422E+02
 5.924E+12, 3.198E-01, 1.894E+12, 1.289E-03, 7.045E+02, 2.017E-14, 8.711E-16, 5.787E+03, 6.694E-16, 4.434E+02
 5.924E+12, 3.256E-01, 1.929E+12, 3.057E-04, 7.065E+02, 4.875E-15, 2.016E-16, 5.787E+03, 1.588E-16, 4.446E+02
 5.924E+12, 3.315E-01, 1.964E+12, 6.604E-05, 7.081E+02, 9.831E-16, 4.280E-17, 5.787E+03, 3.431E-17, 4.459E+02
 5.924E+12, 3.374E-01, 1.999E+12, 1.261E-05, 7.098E+02, 1.826E-16, 8.486E-18, 5.787E+03, 6.550E-18, 4.472E+02
 5.924E+12, 3.433E-01, 2.034E+12, 2.901E-06, 7.110E+02, 4.114E-17, 1.935E-18, 5.787E+03, 1.507E-18, 4.481E+02
 5.924E+12, 3.492E-01, 2.069E+12, 6.552E-07, 7.122E+02, 9.089E-18, 4.285E-19, 5.787E+03, 3.404E-19, 4.490E+02
 5.924E+12, 3.551E-01, 2.104E+12, 1.364E-07, 7.138E+02, 1.861E-18, 8.808E-20, 5.787E+03, 7.084E-20, 4.500E+02
 5.924E+12, 3.610E-01, 2.139E+12, 2.912E-08, 7.154E+02, 3.903E-19, 1.723E-20, 5.787E+03, 1.513E-20, 4.510E+02
 5.924E+12, 3.669E-01, 2.174E+12, 3.497E-09, 7.176E+02, 4.572E-20, 2.104E-21, 5.787E+03, 1.817E-21, 4.526E+02
 5.924E+12, 3.728E-01, 2.208E+12, 4.015E-10, 7.198E+02, 5.141E-21, 2.876E-22, 5.787E+03, 2.086E-22, 4.542E+02
 5.924E+12, 3.787E-01, 2.243E+12, 1.232E-10, 7.149E+02, 1.603E-21, 7.907E-23, 5.787E+03, 6.400E-23, 4.498E+02
 5.924E+12, 3.846E-01, 2.278E+12, 2.279E-11, 7.168E+02, 2.927E-22, 1.507E-23, 5.787E+03, 1.184E-23, 4.504E+02
 5.924E+12, 3.905E-01, 2.313E+12, 2.905E-12, 7.181E+02, 3.687E-23, 3.236E-24, 5.787E+03, 1.509E-24, 4.515E+02
 5.924E+12, 3.963E-01, 2.348E+12, 2.905E-12, 7.181E+02, 3.687E-23, 1.727E-24, 5.787E+03, 1.509E-24, 4.515E+02
 5.924E+12, 4.022E-01, 2.383E+12, 3.540E-13, 7.193E+02, 4.467E-24, 2.179E-25, 5.787E+03, 1.839E-25, 4.525E+02
 5.924E+12, 4.081E-01, 2.418E+12, 5.567E-14, 7.207E+02, 6.922E-25, 3.394E-26, 5.787E+03, 2.892E-26, 4.534E+02
 5.924E+12, 4.140E-01, 2.453E+12, 8.348E-15, 7.220E+02, 1.015E-25, 5.021E-27, 5.787E+03, 4.337E-27, 4.542E+02
 5.924E+12, 4.199E-01, 2.488E+12, 1.212E-15, 7.217E+02, 1.378E-26, 6.840E-28, 5.787E+03, 6.297E-28, 4.545E+02
 5.924E+12, 4.258E-01, 2.523E+12, 9.728E-17, 7.213E+02, 1.080E-27, 5.437E-29, 5.787E+03, 5.054E-29, 4.546E+02
 5.924E+12, 4.317E-01, 2.558E+12, 6.967E-18, 7.212E+02, 7.741E-29, 3.831E-30, 5.787E+03, 3.620E-30, 4.545E+02
 5.924E+12, 4.376E-01, 2.592E+12, 3.170E-19, 7.211E+02, 3.666E-30, 2.111E-31, 5.787E+03, 1.647E-31, 4.543E+02
 5.924E+12, 4.435E-01, 2.627E+12, 7.936E-20, 7.146E+02, 9.376E-31, 4.639E-32, 5.787E+03, 4.123E-32, 4.493E+02
 5.924E+12, 4.494E-01, 2.662E+12, 8.846E-21, 7.148E+02, 1.037E-31, 5.167E-33, 5.787E+03, 4.596E-33, 4.494E+02
 5.924E+12, 4.553E-01, 2.697E+12, 6.013E-22, 7.146E+02, 6.987E-33, 5.709E-34, 5.787E+03, 3.124E-34, 4.494E+02
 5.924E+12, 4.612E-01, 2.732E+12, 4.550E-22, 7.146E+02, 5.282E-33, 2.585E-34, 5.787E+03, 2.364E-34, 4.494E+02
 5.924E+12, 4.670E-01, 2.767E+12, 4.090E-23, 7.144E+02, 4.709E-34, 2.209E-35, 5.787E+03, 2.125E-35, 4.494E+02
 5.924E+12, 4.729E-01, 2.802E+12, 1.553E-24, 7.146E+02, 1.768E-35, 8.388E-37, 5.787E+03, 8.067E-37, 4.490E+02
 5.924E+12, 4.788E-01, 2.837E+12, 5.888E-26, 7.148E+02, 6.627E-37, 3.211E-38, 5.787E+03, 3.059E-38, 4.487E+02
 5.924E+12, 4.847E-01, 2.872E+12, 2.779E-27, 7.143E+02, 3.111E-38, 1.520E-39, 5.787E+03, 1.444E-39, 4.483E+02
 5.924E+12, 4.906E-01, 2.907E+12, 1.311E-28, 7.138E+02, 1.459E-39, 7.617E-41, 5.787E+03, 6.809E-41, 4.480E+02
 5.924E+12, 4.965E-01, 2.941E+12, 1.434E-29, 7.064E+02, 1.633E-40, 8.088E-42, 5.787E+03, 7.448E-42, 4.427E+02
 5.924E+12, 5.024E-01, 2.976E+12, 6.038E-31, 7.060E+02, 6.844E-42, 6.405E-43, 5.787E+03, 3.137E-43, 4.424E+02
 5.924E+12, 5.083E-01, 3.011E+12, 6.038E-31, 7.060E+02, 6.844E-42, 3.268E-43, 5.787E+03, 3.137E-43, 4.424E+02
 5.924E+12, 5.142E-01, 3.046E+12, 2.386E-32, 7.055E+02, 2.774E-43, 1.307E-44, 5.787E+03, 1.240E-44, 4.418E+02
 5.924E+12, 5.201E-01, 3.081E+12, 1.292E-33, 7.051E+02, 1.496E-44, 6.775E-46, 5.787E+03, 6.714E-46, 4.412E+02
 5.924E+12, 5.260E-01, 3.116E+12, 1.144E-35, 7.044E+02, 1.317E-46, 6.066E-48, 5.787E+03, 5.945E-48, 4.409E+02
 5.924E+12, 5.319E-01, 3.151E+12, 1.141E-37, 7.036E+02, 1.295E-48, 1.205E-49, 5.787E+03, 5.927E-50, 4.407E+02
 5.924E+12, 5.377E-01, 3.186E+12, 1.141E-37, 7.036E+02, 1.295E-48, 6.125E-50, 5.787E+03, 5.927E-50, 4.407E+02
 5.924E+12, 5.436E-01, 3.221E+12, 3.737E-39, 7.038E+02, 4.133E-50, 1.983E-51, 5.787E+03, 1.942E-51, 4.402E+02
 5.924E+12, 5.495E-01, 3.256E+12, 7.549E-41, 7.039E+02, 8.328E-52, 4.188E-53, 5.787E+03, 3.922E-53, 4.396E+02
 5.924E+12, 5.554E-01, 3.291E+12, 5.021E-42, 6.973E+02, 5.663E-53, 2.655E-54, 5.787E+03, 2.608E-54, 4.346E+02
 5.924E+12, 5.613E-01, 3.325E+12, 8.941E-44, 6.971E+02, 1.006E-54, 4.664E-56, 5.787E+03, 4.645E-56, 4.342E+02
 5.924E+12, 5.672E-01, 3.360E+12, 1.790E-46, 6.959E+02, 2.005E-57, 1.862E-58, 5.787E+03, 9.301E-59, 4.336E+02
 5.924E+12, 5.731E-01, 3.395E+12, 1.790E-46, 6.959E+02, 2.005E-57, 9.317E-59, 5.787E+03, 9.301E-59, 4.336E+02
 5.924E+12, 5.790E-01, 3.430E+12, 3.161E-49, 6.947E+02, 3.527E-60, 1.657E-61, 5.787E+03, 1.642E-61, 4.331E+02
 5.924E+12, 5.849E-01, 3.465E+12, 2.873E-51, 6.944E+02, 3.202E-62, 1.518E-63, 5.787E+03, 1.493E-63, 4.326E+02
 5.924E+12, 5.908E-01, 3.500E+12, 2.451E-53, 6.941E+02, 2.728E-64, 2.555E-65, 5.787E+03, 1.274E-65, 4.321E+02
 5.924E+12, 5.967E-01, 3.535E+12, 2.451E-53, 6.941E+02, 2.728E-64, 1.282E-65, 5.787E+03, 1.274E-65, 4.321E+02
 5.924E+12, 6.026E-01, 3.570E+12, 1.534E-55, 6.936E+02, 1.705E-66, 8.291E-68, 5.787E+03, 7.970E-68, 4.321E+02
 5.924E+12, 6.084E-01, 3.605E+12, 6.173E-57, 6.868E+02, 7.011E-68, 3.208E-69, 5.787E+03, 3.207E-69, 4.272E+02
 5.924E+12, 6.143E-01, 3.640E+12, 2.768E-60, 6.872E+02, 3.138E-71, 1.439E-72, 5.787E+03, 1.438E-72, 4.271E+02
 5.924E+12, 6.202E-01, 3.674E+12, 1.162E-63, 6.876E+02, 1.315E-74, 1.210E-75, 5.787E+03, 6.039E-76, 4.270E+02
 5.924E+12, 6.261E-01, 3.709E+12, 1.162E-63, 6.876E+02, 1.315E-74, 6.056E-76, 5.787E+03, 6.039E-76, 4.270E+02
 5.924E+12, 6.320E-01, 3.744E+12, 3.213E-66, 6.872E+02, 3.634E-77, 1.674E-78, 5.787E+03, 1.669E-78, 4.265E+02
 5.924E+12, 6.379E-01, 3.779E+12, 9.402E-69, 6.869E+02, 1.063E-79, 4.894E-81, 5.787E+03, 4.884E-81, 4.262E+02
 5.924E+12, 6.438E-01, 3.814E+12, 1.714E-71, 6.859E+02, 1.934E-82, 9.199E-84, 5.787E+03, 8.902E-84, 4.256E+02
 5.924E+12, 6.497E-01, 3.849E+12, 2.857E-73, 6.786E+02, 3.295E-84, 2.969E-85, 5.787E+03, 1.484E-85, 4.204E+02
 5.924E+12, 6.556E-01, 3.884E+12, 2.857E-73, 6.786E+02, 3.295E-84, 1.484E-85, 5.787E+03, 1.484E-85, 4.204E+02
 5.924E+12, 6.615E-01, 3.919E+12, 1.498E-77, 6.785E+02, 1.729E-88, 7.785E-90, 5.787E+03, 7.784E-90, 4.203E+02
 5.924E+12, 6.674E-01, 3.954E+12, 1.026E-81, 6.782E+02, 1.183E-92, 1.066E-93, 5.787E+03, 5.331E-94, 4.201E+02
 5.924E+12, 6.733E-01, 3.989E+12, 1.026E-81, 6.782E+02, 1.183E-92, 5.332E-94, 5.787E+03, 5.331E-94, 4.201E+02
 5.924E+12, 6.791E-01, 4.024E+12, 2.296E-85, 6.765E+02, 2.646E-96, 1.193E-97, 5.787E+03, 1.193E-97, 4.193E+02
 5.924E+12, 6.850E-01, 4.058E+12, 3.976E-89, 6.748E+02, 4.582E-100, 2.066E-101, 5.787E+03, 2.066E-101, 4.186E+02
 5.924E+12, 6.909E-01, 4.093E+12, 2.453E-94, 6.753E+02, 2.826E-105, 2.549E-106, 5.787E+03, 1.275E-106, 4.186E+02
 5.924E+12, 6.968E-01, 4.128E+12, 2.453E-94, 6.753E+02, 2.826E-105, 1.275E-106, 5.787E+03, 1.275E-106, 4.186E+02
 5.924E+12, 7.027E-01, 4.163E+12, 3.719E-98, 6.693E+02, 4.377E-109, 1.932E-110, 5.787E+03, 1.932E-110, 4.140E+02
 5.924E+12, 7.086E-01, 4.198E+12, 1.283E-102, 6.686E+02, 1.510E-113, 6.667E-115, 5.787E+03, 6.666E-115, 4.134E+02
 5.924E+12, 7.145E-01, 4.233E+12, 4.190E-107, 6.679E+02, 4.930E-118, 4.353E-119, 5.787E+03, 2.177E-119, 4.127E+02
 5.924E+12, 7.204E-01, 4.268E+12, 4.190E-107, 6.679E+02, 4.930E-118, 2.177E-119, 5.787E+03, 2.177E-119, 4.127E+02
 5.924E+12, 7.263E-01, 4.303E+12, 2.120E-112, 6.669E+02, 2.494E-123, 1.101E-124, 5.787E+03, 1.101E-124, 4.120E+02
 5.924E+12, 7.322E-01, 4.338E+12, 2.475E-117, 6.659E+02, 2.912E-128, 2.572E-129, 5.787E+03, 1.286E-129, 4.112E+02
 5.924E+12, 7.381E-01, 4.373E+12, 2.475E-117, 6.659E+02, 2.912E-128, 1.286E-129, 5.787E+03, 1.286E-129, 4.112E+02
 5.924E+12, 7.440E-01, 4.408E+12, 3.943E-123, 6.586E+02, 4.739E-134, 2.048E-135, 5.787E+03, 2.048E-135, 4.063E+02
